//Level,作成物,作成物ID,個数,アイテム１,数,アイテム２,数,…,0 *ゼニーは-1,金額
1,中段1
2,[衣装] カルデュイの耳,31146,1,-1,1000000
2,[衣装] カードボードボックス,19951,1,-1,1000000
2,[衣装] ガスマスク,19736,1,-1,1000000
2,[衣装] キューブマスク,19919,1,-1,1000000
2,[衣装] ギャンブラーシール,31133,1,-1,1000000
2,[衣装] クリムゾンブースター,20319,1,-1,1000000
2,[衣装] グラス,19888,1,-1,1000000
2,[衣装] グリフォンの羽耳,20270,1,-1,1000000
2,[衣装] ケモノ耳リボン,31483,1,-1,1000000
2,[衣装] ゴシックウイングヘアバンド,19928,1,-1,1000000
1,中段5
2,[衣装] ゴブリンリーダーの仮面,19732,1,-1,1000000
2,[衣装] ゴブリン三男の仮面,19793,1,-1,1000000
2,[衣装] ゴブリン五男の仮面,19794,1,-1,1000000
2,[衣装] ゴブリン四男の仮面,19792,1,-1,1000000
2,[衣装] ゴリラの被り物,20468,1,-1,1000000
2,[衣装] ゴーグル,19578,1,-1,1000000
2,[衣装] ゴールテンダーマスク,20166,1,-1,1000000
2,[衣装] サイクロプスアイ,31570,1,-1,1000000
2,[衣装] サイバーインカム,31574,1,-1,1000000
2,[衣装] サングラス,19830,1,-1,1000000
2,[衣装] シトラスリボン,31734,1,-1,1000000
2,[衣装] ジェミニ-S58の目(赤),31540,1,-1,1000000
2,[衣装] ジェミニ-S58の目（青）,19158,1,-1,1000000
2,[衣装] ジャガーフェイス,31256,1,-1,1000000
2,[衣装] ジルタスの仮面,20244,1,-1,1000000
2,[衣装] スカイランタン,31718,1,-1,1000000
2,[衣装] スカルフード,20168,1,-1,1000000
2,[衣装] スクラッチマスク,31129,1,-1,1000000
2,[衣装] ストレートポニー(白)(中段),31270,1,-1,1000000
2,[衣装] ストレートポニー(紅)(中段),31271,1,-1,1000000
2,[衣装] ストレートポニー(紫)(中段),31272,1,-1,1000000
2,[衣装] ストレートポニー(緑)(中段),31268,1,-1,1000000
2,[衣装] ストレートポニー(赤)(中段),31266,1,-1,1000000
2,[衣装] ストレートポニー(青)(中段),31265,1,-1,1000000
2,[衣装] ストレートポニー(黄)(中段),31267,1,-1,1000000
1,中段6
2,[衣装] ストレートポニー(黒)(中段),31269,1,-1,1000000
2,[衣装] スナイパーゴーグル,20392,1,-1,1000000
2,[衣装] スマイルマスク,19638,1,-1,1000000
2,[衣装] スマイルマスク(中段),31442,1,-1,1000000
2,[衣装] スーパースター,18744,1,-1,1000000
2,[衣装] タイガーフェイス,31030,1,-1,1000000
2,[衣装] タイガーマスク,31161,1,-1,1000000
2,[衣装] タナトスの悲しみ仮面,31311,1,-1,1000000
2,[衣装] タナトスの憎悪仮面,20126,1,-1,1000000
2,[衣装] タナトスの絶望仮面,19747,1,-1,1000000
2,[衣装] ダイアデム,19748,1,-1,1000000
2,[衣装] ダイバーゴーグル,31486,1,-1,1000000
2,[衣装] ダテメガネ,20465,1,-1,1000000
2,[衣装] ダークナイトマスク,20006,1,-1,1000000
2,[衣装] ダークネスヴェール,31399,1,-1,1000000
2,[衣装] チャールストンのアンテナ,20318,1,-1,1000000
2,[衣装] ツインマーガレット,20486,1,-1,1000000
2,[衣装] ツインリボン,19889,1,-1,1000000
2,[衣装] トトマスク,20291,1,-1,1000000
2,[衣装] ニコニコした目,31699,1,-1,1000000
2,[衣装] ニューウェイブサングラス,20314,1,-1,1000000
2,[衣装] ネクロマンサーの頭巾,19819,1,-1,1000000
2,[衣装] ノアの帽子,19922,1,-1,1000000
2,[衣装] ハッピーピエロ仮面,20176,1,-1,1000000
2,[衣装] ハンターグラス,20108,1,-1,1000000
1,中段7
2,[衣装] ハートの眼帯,19788,1,-1,1000000
2,[衣装] ハートファンデーション,20142,1,-1,1000000
2,[衣装] ハーフリムメガネ,31931,1,-1,1000000
2,[衣装] バウ・アルマの犬耳,31096,1,-1,1000000
2,[衣装] バタフライチャーム,31618,1,-1,1000000
2,[衣装] バレルヘルム,31409,1,-1,1000000
2,[衣装] バロールの魔眼,20312,1,-1,1000000
2,[衣装] パグダヤ,19689,1,-1,1000000
2,[衣装] パンダウサギ,31512,1,-1,1000000
2,[衣装] パン袋,19725,1,-1,1000000
2,[衣装] パン袋(中段),31554,1,-1,1000000
2,[衣装] ヒェグン帽,19821,1,-1,1000000
2,[衣装] ヒルウィンドマスク,20300,1,-1,1000000
2,[衣装] ピクニックバスケット,31673,1,-1,1000000
2,[衣装] ファランクス,31851,1,-1,1000000
2,[衣装] ファルコンマスク,31505,1,-1,1000000
2,[衣装] ファントムマスク,19846,1,-1,1000000
2,[衣装] フィーリルの羽耳,19853,1,-1,1000000
2,[衣装] フェイスクラッシャー,20299,1,-1,1000000
2,[衣装] フォティアの仮面,31763,1,-1,1000000
2,[衣装] フラワーポットマスク,19882,1,-1,1000000
2,[衣装] フルングニルの魔眼,20213,1,-1,1000000
2,[衣装] ブルーアイメイク,31563,1,-1,1000000
2,[衣装] ブルーリボン(中段),31552,1,-1,1000000
2,[衣装] プリティラビットフード,19881,1,-1,1000000
1,中段8
2,[衣装] プロテクトフェザー,31308,1,-1,1000000
2,[衣装] ベビーパンダ,31798,1,-1,1000000
2,[衣装] ベビーペンギン,31437,1,-1,1000000
2,[衣装] ベビーホッキョクグマ,31923,1,-1,1000000
2,[衣装] ペコペコの羽耳,19611,1,-1,1000000
2,[衣装] ホークアイ,31184,1,-1,1000000
2,[衣装] ボンゴン帽,19850,1,-1,1000000
2,[衣装] ポリンの水瓶,31542,1,-1,1000000
2,[衣装] ポリンサングラス,20295,1,-1,1000000
2,[衣装] マイクスタンド,31930,1,-1,1000000
2,[衣装] マジカルブースター,20311,1,-1,1000000
2,[衣装] マーメイドヘッドフォン,20116,1,-1,1000000
2,[衣装] マーリンの耳飾り,31461,1,-1,1000000
2,[衣装] マーヴェラスアフロかつら,19775,1,-1,1000000
2,[衣装] ミニグラス,20125,1,-1,1000000
2,[衣装] ムナック帽,19849,1,-1,1000000
2,[衣装] ムートンライフ,19989,1,-1,1000000
2,[衣装] ムートンライフ(青),31168,1,-1,1000000
2,[衣装] メモリーオブラバーズ,20376,1,-1,1000000
2,[衣装] ラブラビットフード,19875,1,-1,1000000
2,[衣装] リトルアクアリウム,20325,1,-1,1000000
2,[衣装] リトルガーデン,31911,1,-1,1000000
2,[衣装] ルナティック家族バルーン,31814,1,-1,1000000
2,[衣装] ルードマスク,19918,1,-1,1000000
2,[衣装] レギンレイヴの翼,19669,1,-1,1000000
1,中段9
2,[衣装] ロキの仮面,19615,1,-1,1000000
2,[衣装] ロードオブデスの兜,19574,1,-1,1000000
2,[衣装] ワンコの被り物,31455,1,-1,1000000
2,[衣装] ヴァルハラアイドル,20459,1,-1,1000000
2,[衣装] ヴァンパイアの使い魔,31120,1,-1,1000000
2,[衣装] 一般信徒の面,31033,1,-1,1000000
2,[衣装] 一零四式虹の羽飾り,31527,1,-1,1000000
2,[衣装] 七輪,31203,1,-1,1000000
2,[衣装] 三日月の兜,19555,1,-1,1000000
2,[衣装] 三零七式スキュート,20321,1,-1,1000000
2,[衣装] 九三式流血翅,20461,1,-1,1000000
2,[衣装] 付け耳,31384,1,-1,1000000
2,[衣装] 保護する者の翼,19752,1,-1,1000000
2,[衣装] 修道女のヴェール,31401,1,-1,1000000
2,[衣装] 八式煉獄の翼,31561,1,-1,1000000
2,[衣装] 六六六式魔族の耳,31310,1,-1,1000000
2,[衣装] 六四式眼鏡,20149,1,-1,1000000
2,[衣装] 初恋ほっぺ,31047,1,-1,1000000
2,[衣装] 勝利の翼,19710,1,-1,1000000
2,[衣装] 勝利の翼(中段),31553,1,-1,1000000
2,[衣装] 化け猫仮面,31824,1,-1,1000000
2,[衣装] 古代妖精の耳,20144,1,-1,1000000
2,[衣装] 堕天使の羽耳,31313,1,-1,1000000
2,[衣装] 壁,31403,1,-1,1000000
2,[衣装] 大きいリボンマフラー(中段),31235,1,-1,1000000
1,中段10
2,[衣装] 大型オークヒーローの兜,31205,1,-1,1000000
2,[衣装] 大好きほっぺ,20255,1,-1,1000000
2,[衣装] 大好きオーラ,31538,1,-1,1000000
2,[衣装] 天使たちの祝福,20404,1,-1,1000000
2,[衣装] 天使のヘッドフォン,20493,1,-1,1000000
2,[衣装] 天使の羽耳,19781,1,-1,1000000
2,[衣装] 太極の耳飾り,19755,1,-1,1000000
2,[衣装] 女神の仮面,20146,1,-1,1000000
2,[衣装] 妖精の羽根飾り,31472,1,-1,1000000
2,[衣装] 妖精の耳,19551,1,-1,1000000
2,[衣装] 妖魔の眼,31375,1,-1,1000000
2,[衣装] 子デザートウルフ,31686,1,-1,1000000
2,[衣装] 小型偵察機,31463,1,-1,1000000
2,[衣装] 平和の眼帯,31106,1,-1,1000000
2,[衣装] 思念のオーラ(中段),31236,1,-1,1000000
2,[衣装] 怪魚のエラ,31785,1,-1,1000000
2,[衣装] 悪魔の羽耳,19621,1,-1,1000000
2,[衣装] 懐中時計の髪飾り,20379,1,-1,1000000
2,[衣装] 戒めの銀鎖,20406,1,-1,1000000
2,[衣装] 新春の輝き,20439,1,-1,1000000
2,[衣装] 時計塔管理者のインカム,20131,1,-1,1000000
2,[衣装] 暗夜のヴェール,20220,1,-1,1000000
2,[衣装] 暗殺者の仮面,31118,1,-1,1000000
2,[衣装] 暗黒のフード,19746,1,-1,1000000
2,[衣装] 暗黒の兜,19641,1,-1,1000000
1,中段11
2,[衣装] 月と星の煌めき,18742,1,-1,1000000
2,[衣装] 月の眼帯,19289,1,-1,1000000
2,[衣装] 月夜花帽,19642,1,-1,1000000
2,[衣装] 望遠鏡,19734,1,-1,1000000
2,[衣装] 柴犬,19291,1,-1,1000000
2,[衣装] 桃の花のかんざし,31234,1,-1,1000000
2,[衣装] 桃羊毛帽子,20163,1,-1,1000000
2,[衣装] 楯無の兜,31706,1,-1,1000000
2,[衣装] 氷の羽耳,19826,1,-1,1000000
2,[衣装] 沈黙の執行者,20391,1,-1,1000000
2,[衣装] 浮遊する太極玉,31568,1,-1,1000000
2,[衣装] 浮遊する賢者の石,31391,1,-1,1000000
2,[衣装] 海神の守護,20345,1,-1,1000000
2,[衣装] 涙目,20335,1,-1,1000000
2,[衣装] 淡黄色のリボン,20488,1,-1,1000000
2,[衣装] 溶接マスク,20059,1,-1,1000000
2,[衣装] 熾天使の花冠,31416,1,-1,1000000
2,[衣装] 片目眼鏡,19887,1,-1,1000000
2,[衣装] 狐,31614,1,-1,1000000
2,[衣装] 猫目,19912,1,-1,1000000
2,[衣装] 獅子の仮面,21300,1,-1,1000000
2,[衣装] 白ウサギ,31299,1,-1,1000000
2,[衣装] 白狐の仮面,19801,1,-1,1000000
2,[衣装] 白猫,31452,1,-1,1000000
2,[衣装] 白猫のフード,19823,1,-1,1000000
1,中段12
2,[衣装] 白羊毛帽子,20162,1,-1,1000000
2,[衣装] 皇竜の天翼,31692,1,-1,1000000
2,[衣装] 目隠し,19885,1,-1,1000000
2,[衣装] 真実の愛,19754,1,-1,1000000
2,[衣装] 真理の目隠し,19644,1,-1,1000000
2,[衣装] 眼帯,31487,1,-1,1000000
2,[衣装] 睨む目,20123,1,-1,1000000
2,[衣装] 瞬く桜姫の瞳,31934,1,-1,1000000
2,[衣装] 瞬く目,31301,1,-1,1000000
2,[衣装] 瞬く細い目,31398,1,-1,1000000
2,[衣装] 瞬く赤い目,31716,1,-1,1000000
2,[衣装] 破産者の仮面,20230,1,-1,1000000
2,[衣装] 米俵,20152,1,-1,1000000
2,[衣装] 紀州犬,31600,1,-1,1000000
2,[衣装] 紅焔の爆裂波動,31089,1,-1,1000000
2,[衣装] 繁栄の眼帯,31107,1,-1,1000000
2,[衣装] 義賊の眼帯,19583,1,-1,1000000
2,[衣装] 老人の仮面,19554,1,-1,1000000
2,[衣装] 聖母の慈愛,19756,1,-1,1000000
2,[衣装] 肩乗りポリン,31688,1,-1,1000000
2,[衣装] 肩乗りルナティック,31813,1,-1,1000000
2,[衣装] 舞い落ちる紅葉,20154,1,-1,1000000
2,[衣装] 花眼鏡,31497,1,-1,1000000
2,[衣装] 花魁メイク,31615,1,-1,1000000
2,[衣装] 茶トラ猫,31491,1,-1,1000000
1,中段13
2,[衣装] 虹色のヴェール,19760,1,-1,1000000
2,[衣装] 虹色のヴェール(中段),31764,1,-1,1000000
2,[衣装] 虹色の羽耳,20010,1,-1,1000000
2,[衣装] 蝶の仮面,20124,1,-1,1000000
2,[衣装] 蝶の翅耳,20039,1,-1,1000000
2,[衣装] 血塗られた邪眼封じの包帯,31122,1,-1,1000000
2,[衣装] 貴族の仮面,31609,1,-1,1000000
2,[衣装] 赤いメガネ,19609,1,-1,1000000
2,[衣装] 赤兎馬帽,31254,1,-1,1000000
2,[衣装] 酉頭巾,20211,1,-1,1000000
2,[衣装] 重装歩兵の兜,31117,1,-1,1000000
2,[衣装] 金の音色(中段),31550,1,-1,1000000
2,[衣装] 錬金術師のスクエアバッグ,31687,1,-1,1000000
2,[衣装] 雪狐,31620,1,-1,1000000
2,[衣装] 青薔薇の眼帯,31449,1,-1,1000000
2,[衣装] 音符のヘッドフォン,19612,1,-1,1000000
2,[衣装] 飛び跳ねた毛(白)(中段),31278,1,-1,1000000
2,[衣装] 飛び跳ねた毛(紅)(中段),31279,1,-1,1000000
2,[衣装] 飛び跳ねた毛(紫)(中段),31280,1,-1,1000000
2,[衣装] 飛び跳ねた毛(緑)(中段),31276,1,-1,1000000
2,[衣装] 飛び跳ねた毛(赤)(中段),31274,1,-1,1000000
2,[衣装] 飛び跳ねた毛(青)(中段),31273,1,-1,1000000
2,[衣装] 飛び跳ねた毛(黄)(中段),31275,1,-1,1000000
2,[衣装] 飛び跳ねた毛(黒)(中段),31277,1,-1,1000000
2,[衣装] 馬王,20102,1,-1,1000000
1,中段14
2,[衣装] 高級サングラス,19886,1,-1,1000000
2,[衣装] 鬼神の仮面,31207,1,-1,1000000
2,[衣装] 魔法石の恩恵,31608,1,-1,1000000
2,[衣装] 魔神モロクの忠実な下僕,20430,1,-1,1000000
2,[衣装] 鴉天狗の面,20399,1,-1,1000000
2,[衣装] 黒い悪魔の仮面,20215,1,-1,1000000
2,[衣装] 黒猫,31186,1,-1,1000000
2,[衣装] 黒紅色のリボン,31302,1,-1,1000000
2,[衣装] 黒縁メガネ,19722,1,-1,1000000
2,[衣装] 鼻眼鏡,31823,1,-1,1000000
